Date|Username|IP|Host
November 13, 2013, 9:56:41 am|jbruyea|205.189.26.19|205.189.26.19
November 13, 2013, 10:52:02 am|less5820|205.189.26.111|205.189.26.111
November 13, 2013, 11:15:01 am|dime0820|205.189.26.115|205.189.26.115
November 13, 2013, 11:25:27 am|whel5580|99.235.193.177|CPE602ad073d90b-CM602ad073d908.cpe.net.cable.rogers.com
November 13, 2013, 11:29:29 am|kova8670|205.189.26.144|205.189.26.144
November 13, 2013, 12:23:41 pm|mark7680|10.49.37.34|tamika-pc.wlu.ca
November 13, 2013, 1:11:22 pm|holl0350|205.189.26.115|205.189.26.115
November 13, 2013, 2:33:15 pm|liok7975|205.189.26.144|205.189.26.144
November 13, 2013, 4:03:43 pm|dupu9610|65.93.145.193|65.93.145.193
November 13, 2013, 4:08:32 pm|shei8630|99.254.172.218|CPE7cb21bcbca8f-CM7cb21bcbca8c.cpe.net.cable.rogers.com
November 13, 2013, 6:11:34 pm|edgs3940|10.13.19.231|dhcp-10-13-19-231.wlu.ca
November 13, 2013, 7:38:23 pm|jone0160|70.55.46.31|bas1-kitchener09-1178021407.dsl.bell.ca
November 13, 2013, 9:18:21 pm|solo3740|174.92.14.34|bas13-kitchener06-2925268514.dsl.bell.ca
November 14, 2013, 7:50:08 am|virk3320|69.165.220.176|69-165-220-176.dsl.teksavvy.com
November 14, 2013, 11:29:55 am|fauq0120|74.216.251.76|74-216-251-76.dedicated.allstream.net
November 14, 2013, 2:12:32 pm|koeh3360|174.92.80.170|bas1-kitchener09-2925285546.dsl.bell.ca
November 14, 2013, 4:28:35 pm|kova8670|205.189.26.206|205.189.26.206
November 15, 2013, 9:42:52 am|jbruyea|205.189.26.119|205.189.26.119
November 15, 2013, 10:05:09 am|chon7000|208.65.73.143|c73-143.rim.net
November 15, 2013, 10:09:31 am|xuxx3090|10.49.45.50|smile.wlu.ca
November 15, 2013, 10:32:14 am|kova8670|205.189.26.144|205.189.26.144
November 15, 2013, 11:48:43 am|kova8670|205.189.26.144|205.189.26.144
November 15, 2013, 12:38:47 pm|kova8670|205.189.26.144|205.189.26.144
November 15, 2013, 7:18:55 pm|kuip4460|174.92.81.161|bas1-kitchener09-2925285793.dsl.bell.ca
November 15, 2013, 10:42:11 pm|gonz3020|173.34.187.217|CPE68b6fcfcbed3-CM68b6fcfcbed0.cpe.net.cable.rogers.com
November 16, 2013, 12:08:04 am|neub5660|99.236.164.233|CPE00222dd68900-CM00222dd688fd.cpe.net.cable.rogers.com
November 16, 2013, 4:58:54 pm|gang1760|184.151.61.83|bm-3096919379.relaybm.bell.ca
November 17, 2013, 11:12:46 am|katz4460|70.40.148.86|dsl-user.acndigital.net
November 17, 2013, 1:07:18 pm|jbruyea|205.189.26.119|205.189.26.119
November 17, 2013, 3:10:45 pm|west2060|69.58.107.218|69.58.107.218
November 17, 2013, 4:31:28 pm|ques4970|66.203.167.206|dhcp-54-e6-fc-b0-7-9.cpe.ezlink.ca
November 17, 2013, 11:16:19 pm|Kacz1490|65.94.203.5|65.94.203.5
November 18, 2013, 10:05:16 am|kova8670|205.189.26.144|205.189.26.144
November 18, 2013, 10:21:02 am|kova8670|205.189.26.206|205.189.26.206
November 18, 2013, 11:08:25 am|cowd3700|205.189.26.115|205.189.26.115
November 18, 2013, 11:55:55 am|mete2050|10.49.39.184|raphael-pc.wlu.ca
November 18, 2013, 2:34:52 pm|lyxx2730|10.49.55.21|user-hp.wlu.ca
November 18, 2013, 2:54:24 pm|alix2980|10.49.56.225|dhcp-10-49-56-225.wlu.ca
November 18, 2013, 3:08:45 pm|labo1630|205.189.26.88|205.189.26.88
November 18, 2013, 3:13:05 pm|kova8670|205.189.26.144|205.189.26.144
November 18, 2013, 3:57:27 pm|rose4810|174.113.165.165|CPE68b6fc40de33-CM68b6fc40de30.cpe.net.cable.rogers.com
November 18, 2013, 10:01:10 pm|mill8060|99.247.201.72|CPE602ad0931212-CM602ad093120f.cpe.net.cable.rogers.com
November 19, 2013, 1:03:02 am|Lesl7780|173.33.169.243|CPE68b6fcd118c3-CM68b6fcd118c0.cpe.net.cable.rogers.com
November 19, 2013, 7:45:15 am|kast9790|24.246.24.240|24-246-24-240.cable.teksavvy.com
November 19, 2013, 9:55:45 am|cocc6910|205.189.26.115|205.189.26.115
November 19, 2013, 10:01:08 am|jbruyea|205.189.26.119|205.189.26.119
November 19, 2013, 10:28:47 am|lesl7780|205.189.25.237|1e105pc08.wlu.ca
November 19, 2013, 10:38:49 am|horr5390|24.36.181.197|d24-36-181-197.home1.cgocable.net
November 19, 2013, 12:28:39 pm|horr5390|24.36.181.197|d24-36-181-197.home1.cgocable.net
November 19, 2013, 12:30:04 pm|miel7010|64.228.192.141|bas14-kitchener06-1088733325.dsl.bell.ca
November 19, 2013, 3:07:54 pm|wick7940|10.13.17.53|zoe.wlu.ca
November 19, 2013, 3:20:07 pm|dimi2670|174.113.164.37|CPEbc1401ee34d3-CMbc1401ee34d0.cpe.net.cable.rogers.com
November 19, 2013, 9:34:12 pm|pakx5540|174.113.150.37|CPE788df7435ec1-CM788df7435ec0.cpe.net.cable.rogers.com
November 19, 2013, 9:53:01 pm|math4950|10.13.24.182|dhcp-10-13-24-182.wlu.ca
November 20, 2013, 9:31:38 am|byer1672|99.236.119.91|CPEc8fb264722a3-CMc8fb264722a0.cpe.net.cable.rogers.com
November 20, 2013, 12:07:29 pm|gabo5640|50.101.198.168|bas13-kitchener06-845530792.dsl.bell.ca
November 20, 2013, 4:04:23 pm|holl4340|99.235.246.219|CPE68b6fc4eeff3-CM68b6fc4eeff0.cpe.net.cable.rogers.com
November 20, 2013, 8:05:36 pm|luko0360|70.27.27.186|bas1-kitchener09-1176181690.dsl.bell.ca
November 21, 2013, 12:03:21 pm|math4950|10.49.141.95|paavnis-ipad.wlu.ca
November 21, 2013, 3:06:24 pm|ross4180|108.168.17.111|dhcp-108-168-17-111.cable.user.start.ca
November 21, 2013, 8:31:35 pm|harn4580|99.236.248.199|CPE0013f7a1f7c7-CM0013f7a1f7c3.cpe.net.cable.rogers.com
November 22, 2013, 3:14:30 pm|tryb5830|24.246.24.185|24-246-24-185.cable.teksavvy.com
November 22, 2013, 4:01:56 pm|jbruyea|205.189.26.19|205.189.26.19
November 22, 2013, 8:18:11 pm|bell6820|173.33.166.113|CPE0026f30ca8d8-CM0026f30ca8d5.cpe.net.cable.rogers.com
November 23, 2013, 8:17:18 am|thor2590|24.150.19.98|d24-150-19-98.home.cgocable.net
November 23, 2013, 11:33:22 am|warn9795|99.236.249.187|CPE00222d559310-CM00222d55930d.cpe.net.cable.rogers.com
November 23, 2013, 2:49:39 pm|bela2350|69.17.173.158|lp2k9-2-158.zeropingevents.com
November 24, 2013, 6:21:48 pm|gang1760|173.34.187.217|CPE68b6fcfcbed3-CM68b6fcfcbed0.cpe.net.cable.rogers.com
November 24, 2013, 8:54:00 pm|mali1180|70.27.24.175|bas1-kitchener09-1176180911.dsl.bell.ca
November 24, 2013, 10:56:33 pm|Shaw6300|24.114.72.49|24.114.72.49
November 25, 2013, 9:13:59 am|jbruyea|205.189.26.119|205.189.26.119
November 25, 2013, 11:53:43 am|stro2330|99.236.141.134|CPE78cd8ec5f2c8-CM78cd8ec5f2c5.cpe.net.cable.rogers.com
November 25, 2013, 12:54:49 pm|kova8670|205.189.26.206|205.189.26.206
November 25, 2013, 1:21:24 pm|litw1200|198.13.138.159|dsl-user.acndigital.net
November 25, 2013, 1:31:14 pm|clar2960|10.49.61.143|stefans-mbp.wlu.ca
November 25, 2013, 2:22:14 pm|jivr9070|206.126.92.60|206.126.92.60
November 25, 2013, 3:05:22 pm|kova8670|205.189.26.78|205.189.26.78
November 25, 2013, 3:09:46 pm|abdu7900|173.33.40.45|CPE1859339f0e33-CM1859339f0e30.cpe.net.cable.rogers.com
November 25, 2013, 4:11:13 pm|hann8260|173.33.47.246|CPE68b6fc432fe3-CM68b6fc432fe0.cpe.net.cable.rogers.com
November 25, 2013, 5:05:55 pm|vanv8290|10.49.43.214|nicholasvanvelz.wlu.ca
November 25, 2013, 6:47:28 pm|gang1760|173.34.187.217|CPE68b6fcfcbed3-CM68b6fcfcbed0.cpe.net.cable.rogers.com
November 25, 2013, 7:42:52 pm|berr4760|10.49.138.54|dhcp-10-49-138-54.wlu.ca
November 25, 2013, 8:13:47 pm|schu7640|10.49.36.114|matthewmannsmbp.wlu.ca
November 26, 2013, 12:14:53 am|wils9440|174.113.134.254|CPE84c9b254335b-CM602ad0785492.cpe.net.cable.rogers.com
November 26, 2013, 9:58:36 am|gibs9570|173.33.163.108|CPE602ad0858dc7-CM602ad0858dc4.cpe.net.cable.rogers.com
November 26, 2013, 10:11:00 am|matt9770|205.189.26.144|205.189.26.144
November 26, 2013, 2:03:05 pm|stre5950|10.13.19.192|sakura.wlu.ca
November 26, 2013, 3:30:52 pm|poul3890|173.33.158.183|CPE68b6fcf6fb43-CM68b6fcf6fb40.cpe.net.cable.rogers.com
November 26, 2013, 8:34:55 pm|petr8650|10.49.49.159|dhcp-10-49-49-159.wlu.ca
November 26, 2013, 9:14:05 pm|hogl5080|10.13.25.8|daynas-mbp.wlu.ca
November 27, 2013, 9:45:21 am|bije9330|10.100.234.185|dhcp-10-100-234-185.wlu.ca
November 27, 2013, 11:20:33 am|shei8630|99.254.172.218|CPE7cb21bcbca8f-CM7cb21bcbca8c.cpe.net.cable.rogers.com
November 27, 2013, 11:41:40 am|less5820|10.49.52.72|dhcp-10-49-52-72.wlu.ca
November 27, 2013, 11:46:10 am|barb5240|10.49.38.113|gianluca-pc.wlu.ca
November 27, 2013, 1:59:14 pm|gavi7310|205.189.26.115|205.189.26.115
November 27, 2013, 2:36:30 pm|dunc4510|10.49.35.177|dhcp-10-49-35-177.wlu.ca
November 27, 2013, 2:48:35 pm|dfacey|205.189.26.87|205.189.26.87
November 27, 2013, 2:55:56 pm|jivr9070|198.84.184.5|198-84-184-5.cpe.teksavvy.com
November 27, 2013, 2:56:36 pm|thom9240|69.17.173.158|lp2k9-2-158.zeropingevents.com
November 27, 2013, 2:56:57 pm|less5420|10.49.51.25|dhcp-10-49-51-25.wlu.ca
November 27, 2013, 2:59:38 pm|dulo7410|10.49.56.147|nathalies-mbp.wlu.ca
November 27, 2013, 3:03:45 pm|math3600|99.236.224.72|CPE68b6fcfd4b13-CM68b6fcfd4b10.cpe.net.cable.rogers.com
November 27, 2013, 3:05:09 pm|szab8220|99.236.35.230|CPEb89bc9d27fb8-CMb89bc9d27fb5.cpe.net.cable.rogers.com
November 27, 2013, 3:12:04 pm|mark7680|10.49.59.149|tamika-pc.wlu.ca
November 27, 2013, 3:18:09 pm|beti1460|99.236.146.16|CPEbc1401e9d9c3-CMbc1401e9d9c0.cpe.net.cable.rogers.com
November 27, 2013, 3:19:30 pm|chon7000|208.65.73.143|c73-143.rim.net
November 27, 2013, 3:23:20 pm|heer3480|99.235.252.26|CPE00222d3996fa-CM00222d3996f6.cpe.net.cable.rogers.com
November 27, 2013, 3:24:37 pm|klei8600|10.49.63.139|dhcp-10-49-63-139.wlu.ca
November 27, 2013, 3:25:45 pm|felt0420|99.236.146.16|CPEbc1401e9d9c3-CMbc1401e9d9c0.cpe.net.cable.rogers.com
November 27, 2013, 3:29:34 pm|gart4210|99.254.167.248|CPE602ad06c62a7-CM602ad06c62a4.cpe.net.cable.rogers.com
November 27, 2013, 3:33:15 pm|henr4330|173.33.79.74|CPEbc1401525df3-CMbc1401525df0.cpe.net.cable.rogers.com
November 27, 2013, 3:35:59 pm|lalo4340|10.49.40.154|jarvis.wlu.ca
November 27, 2013, 3:37:20 pm|lanc3400|99.236.68.186|CPE788df7139ca3-CM788df7139ca0.cpe.net.cable.rogers.com
November 27, 2013, 3:39:01 pm|fran7130|24.114.64.116|24.114.64.116
November 27, 2013, 3:50:01 pm|bing2380|99.235.200.151|CPE68b6fcfd1573-CM68b6fcfd1570.cpe.net.cable.rogers.com
November 27, 2013, 4:01:34 pm|Bell5780|10.49.133.215|lukes-iphone.wlu.ca
November 27, 2013, 4:03:35 pm|zaid2750|198.84.194.74|198-84-194-74.cpe.teksavvy.com
November 27, 2013, 4:05:51 pm|lamx1550|129.97.125.3|129.97.125.3
November 27, 2013, 4:09:07 pm|thay9520|10.49.58.110|darsanas-iphone.wlu.ca
November 27, 2013, 4:19:06 pm|matt0648|10.13.24.69|penthouse.wlu.ca
November 27, 2013, 4:30:06 pm|dimi2670|10.49.34.50|dimi-pc.wlu.ca
November 27, 2013, 5:17:38 pm|hoff9640|10.49.53.54|adam-computer.wlu.ca
November 27, 2013, 5:28:02 pm|schm8150|184.175.0.102|184-175-0-102.dsl.teksavvy.com
November 27, 2013, 5:35:01 pm|larc1270|69.17.129.214|unallocated-static.rogers.com
November 27, 2013, 5:52:12 pm|wall3440|10.49.54.153|dhcp-10-49-54-153.wlu.ca
November 27, 2013, 6:10:31 pm|lyxx0390|10.49.51.227|dhcp-10-49-51-227.wlu.ca
November 27, 2013, 6:44:27 pm|lesm2020|10.49.35.140|rachaell-hp.wlu.ca
November 27, 2013, 7:14:24 pm|bene0860|70.31.180.45|bas1-kitchener09-1176482861.dsl.bell.ca
November 27, 2013, 7:41:53 pm|drak2360|10.49.41.13|dhcp-10-49-41-13.wlu.ca
November 27, 2013, 7:55:49 pm|liok7975|10.13.24.173|dhcp-10-13-24-173.wlu.ca
November 27, 2013, 8:07:22 pm|chen7064|10.13.19.213|jennifer.wlu.ca
November 27, 2013, 8:20:20 pm|levi5540|173.34.190.232|CPE907240086f77-CMbcc8100a0db1.cpe.net.cable.rogers.com
November 27, 2013, 8:34:09 pm|petr8650|173.34.23.159|CPE68b6fcae0593-CM68b6fcae0590.cpe.net.cable.rogers.com
November 27, 2013, 10:47:15 pm|chun6180|99.236.160.83|CPE602ad092b49d-CM602ad092b49a.cpe.net.cable.rogers.com
November 27, 2013, 10:51:04 pm|jone3860|99.235.223.57|CPE788df7407da1-CM788df7407da0.cpe.net.cable.rogers.com
November 27, 2013, 10:55:44 pm|jone3860|99.235.223.57|CPE788df7407da1-CM788df7407da0.cpe.net.cable.rogers.com
November 27, 2013, 11:33:18 pm|gang1760|184.151.63.226|184.151.63.226
November 28, 2013, 12:00:06 am|hart8550|65.94.203.237|65.94.203.237
November 28, 2013, 12:09:24 am|less5820|174.113.189.28|CPE0011d8e3e695-CM0014e88e9b12.cpe.net.cable.rogers.com
November 28, 2013, 6:50:07 am|holl4340|99.235.246.219|CPE68b6fc4eeff3-CM68b6fc4eeff0.cpe.net.cable.rogers.com
November 28, 2013, 10:21:03 am|clan3160|205.189.26.115|205.189.26.115
November 28, 2013, 10:23:42 am|clan3160|205.189.26.115|205.189.26.115
November 28, 2013, 12:11:22 pm|sahs1270|69.17.172.86|unallocated-static.rogers.com
November 28, 2013, 3:09:45 pm|edwa8430|205.189.26.115|205.189.26.115
November 28, 2013, 3:37:27 pm|copf5840|99.236.140.100|CPE7cb21b1ec245-CM7cb21b1ec242.cpe.net.cable.rogers.com
November 28, 2013, 5:37:56 pm|vanv8290|10.49.60.29|nicholasvanvelz.wlu.ca
November 28, 2013, 6:43:39 pm|hart8550|10.49.45.137|dhcp-10-49-45-137.wlu.ca
November 28, 2013, 8:21:25 pm|hyne7360|99.241.226.186|CPEbcc8100356e5-CMbcc8100356e2.cpe.net.cable.rogers.com
November 28, 2013, 9:05:09 pm|neub5660|99.236.164.233|CPE00222dd68900-CM00222dd688fd.cpe.net.cable.rogers.com
November 29, 2013, 3:07:43 am|Lask4840|65.94.203.51|65.94.203.51
November 29, 2013, 9:35:13 am|baue3790|205.189.26.115|205.189.26.115
November 29, 2013, 9:35:52 am|baue3790|205.189.26.115|205.189.26.115
November 29, 2013, 9:40:31 am|liok7975|10.49.51.30|dhcp-10-49-51-30.wlu.ca
November 29, 2013, 9:44:25 am|labr6990|99.235.243.128|CPE185933974815-CM185933974812.cpe.net.cable.rogers.com
November 29, 2013, 9:52:45 am|gwyn4040|169.145.3.20|169.145.3.20
November 29, 2013, 10:00:59 am|litw1200|198.72.63.129|198.72.63.129
November 29, 2013, 2:00:51 pm|jame5550|10.49.42.159|sony-vaio.wlu.ca
November 29, 2013, 2:57:52 pm|bels8220|99.235.240.114|CPE68b6fcf4cf43-CM68b6fcf4cf40.cpe.net.cable.rogers.com
November 29, 2013, 2:59:02 pm|pizz3220|173.33.163.143|CPE78cd8e7d7ac0-CM78cd8e7d7abd.cpe.net.cable.rogers.com
November 29, 2013, 4:24:45 pm|ostr1470|10.13.23.129|michael_school.wlu.ca
November 29, 2013, 4:25:53 pm|saki4620|184.175.46.144|184-175-46-144.cable.teksavvy.com
November 29, 2013, 7:49:10 pm|scot3650|209.195.113.145|209-195-113-145.cpe.distributel.net
November 29, 2013, 7:50:35 pm|hart8550|65.94.203.237|65.94.203.237
November 30, 2013, 10:09:01 am|roon4670|207.112.110.138|dsl-207-112-110-138.tor.primus.ca
November 30, 2013, 10:31:19 am|leex5830|174.112.98.131|CPE9444521f8c41-CM00252e240e48.cpe.net.cable.rogers.com
November 30, 2013, 12:30:13 pm|josl2790|184.151.190.103|184.151.190.103
November 30, 2013, 8:05:16 pm|hala4290|173.34.191.163|CPE0026f30ca730-CM0026f30ca72d.cpe.net.cable.rogers.com
November 30, 2013, 11:04:35 pm|aziz4210|72.136.53.97|CPE001ff33f877c-CM0018c0b29766.cpe.net.cable.rogers.com
December 1, 2013, 1:04:43 am|dimi2670|24.114.29.54|24.114.29.54
December 1, 2013, 11:51:08 am|fors1090|67.158.72.109|node-6252.tor.pppoe.execulink.com
December 1, 2013, 1:52:57 pm|meye6190|99.235.227.79|CPEbcc81015bd5d-CMbcc81015bd5a.cpe.net.cable.rogers.com
December 1, 2013, 7:20:24 pm|teja1830|10.13.18.198|rapunzel.wlu.ca
December 1, 2013, 8:30:51 pm|gord2570|173.33.171.75|CPE001d7ec5f363-CM001bd71cc7ba.cpe.net.cable.rogers.com
December 1, 2013, 10:20:00 pm|amod9460|99.236.15.108|CPE788df7119e33-CM788df7119e30.cpe.net.cable.rogers.com
December 2, 2013, 9:19:27 am|webe6080|173.34.179.174|CPE001b11eedaa5-CM78cd8ec136ad.cpe.net.cable.rogers.com
December 2, 2013, 9:24:20 am|anth9580|99.230.200.77|CPE00222d760408-CM00222d760405.cpe.net.cable.rogers.com
December 2, 2013, 9:49:14 am|jbruyea|205.189.26.119|205.189.26.119
December 2, 2013, 9:58:15 am|litt2910|10.49.36.149|dhcp-10-49-36-149.wlu.ca
December 2, 2013, 10:06:32 am|gros7570|205.189.26.115|205.189.26.115
December 2, 2013, 10:44:46 am|harm2609|10.13.27.191|suchwifspeedwow.wlu.ca
December 2, 2013, 12:07:33 pm|phil6130|99.236.203.195|CPE68b6fcd17933-CM68b6fcd17930.cpe.net.cable.rogers.com
December 2, 2013, 1:12:26 pm|pill3460|173.33.146.40|CPE602ad06c9673-CM602ad06c9670.cpe.net.cable.rogers.com
December 2, 2013, 1:35:53 pm|gaut7840|99.236.78.254|CPE0023bee427ab-CM0023bee427a8.cpe.net.cable.rogers.com
December 2, 2013, 2:58:27 pm|hala4290|205.189.26.115|205.189.26.115
December 2, 2013, 3:15:55 pm|stro2330|99.236.141.134|CPE78cd8ec5f2c8-CM78cd8ec5f2c5.cpe.net.cable.rogers.com
December 2, 2013, 3:21:22 pm|stal0510|99.255.49.196|CPEc03f0ed959be-CM0011ae8fb310.cpe.net.cable.rogers.com
December 2, 2013, 4:07:27 pm|abdu7900|205.189.26.111|205.189.26.111
December 2, 2013, 4:11:59 pm|jbruyea|205.189.26.119|205.189.26.119
December 2, 2013, 6:51:56 pm|duff0010|24.114.69.170|24.114.69.170
December 2, 2013, 7:24:24 pm|hann2500|99.236.35.59|CPE7cb21b1828e5-CM7cb21b1828e2.cpe.net.cable.rogers.com
December 2, 2013, 7:32:10 pm|ling1910|174.113.189.100|CPE788df721aeb1-CM788df721aeb0.cpe.net.cable.rogers.com
December 2, 2013, 9:34:04 pm|kauf0050|205.189.25.207|2e8-25.wlu.ca
December 2, 2013, 9:59:13 pm|math3600|99.236.224.72|CPE68b6fcfd4b13-CM68b6fcfd4b10.cpe.net.cable.rogers.com
December 2, 2013, 11:09:43 pm|murd3100|173.33.146.137|CPE788df741b011-CM788df741b010.cpe.net.cable.rogers.com
December 3, 2013, 12:39:46 am|Robi6930|24.114.77.125|24.114.77.125
December 3, 2013, 9:48:31 am|webb2220|173.34.189.179|CPE001636c3acb3-CM0012c99ebc56.cpe.net.cable.rogers.com
December 3, 2013, 10:24:53 am|konj2640|173.33.167.128|CPE68b6fc420c53-CM68b6fc420c50.cpe.net.cable.rogers.com
December 3, 2013, 12:19:25 pm|jbruyea|205.189.26.19|205.189.26.19
December 3, 2013, 12:24:04 pm|harm2609|174.89.52.9|bas1-burlington03-2925081609.dsl.bell.ca
December 3, 2013, 2:12:25 pm|kova8670|205.189.26.144|205.189.26.144
December 3, 2013, 2:26:33 pm|leop1760|174.115.202.92|CPE00179a4959ea-CM0018c0d8876a.cpe.net.cable.rogers.com
December 3, 2013, 2:27:16 pm|aziz4210|10.49.60.31|camerons-mbp-2.wlu.ca
December 3, 2013, 2:29:00 pm|jbruyea|205.189.26.119|205.189.26.119
December 3, 2013, 3:24:53 pm|need4840|205.189.26.144|205.189.26.144
December 3, 2013, 3:50:27 pm|felt0420|69.17.173.158|lp2k9-2-158.zeropingevents.com
December 3, 2013, 8:06:34 pm|wohl3870|99.254.175.146|CPE0013f7f2ae82-CM0013f7f2ae7e.cpe.net.cable.rogers.com
December 3, 2013, 8:17:03 pm|wohl3870|99.254.175.146|CPE0013f7f2ae82-CM0013f7f2ae7e.cpe.net.cable.rogers.com
December 3, 2013, 9:49:11 pm|ikra4560|216.249.60.140|ba207pc17.wlu.ca
December 3, 2013, 11:39:05 pm|schm8150|184.175.5.187|184-175-5-187.dsl.teksavvy.com
December 4, 2013, 8:58:41 am|jbruyea|205.189.26.111|205.189.26.111
December 4, 2013, 9:40:16 am|blum3890|99.248.146.122|CPEbc1401edac03-CMbc1401edac00.cpe.net.cable.rogers.com
December 4, 2013, 9:54:05 am|roge4230|10.49.49.87|exam3.wlu.ca
December 4, 2013, 10:03:40 am|jbruyea|205.189.26.19|205.189.26.19
December 4, 2013, 11:22:09 am|kova8670|205.189.26.144|205.189.26.144
December 4, 2013, 11:37:46 am|niep3130|65.94.200.153|KTNRON0916W-LP130-1-1096730777.dsl.bell.ca
December 4, 2013, 11:46:02 am|liss0720|72.136.206.139|CPE0026f30e346d-CM0026f30e3469.cpe.net.cable.rogers.com
December 4, 2013, 12:04:55 pm|bowi0350|24.150.252.115|d24-150-252-115.home.cgocable.net
December 4, 2013, 12:07:45 pm|litw1200|199.189.166.183|dsl-user.acndigital.net
December 4, 2013, 2:03:12 pm|jami0990|204.101.13.75|204.101.13.75
December 4, 2013, 3:11:44 pm|dewe8110|205.189.26.88|205.189.26.88
December 4, 2013, 3:13:48 pm|teja1830|174.113.112.20|CPE68b6fca59273-CM68b6fca59270.cpe.net.cable.rogers.com
December 4, 2013, 3:18:47 pm|coul9150|10.49.182.27|owens-pc.wlu.ca
December 4, 2013, 3:23:22 pm|barb5240|10.13.11.95|gianluca-pc.wlu.ca
December 4, 2013, 3:54:15 pm|bett1850|99.236.57.127|CPEbc1401e674b3-CMbc1401e674b0.cpe.net.cable.rogers.com
December 4, 2013, 3:59:18 pm|bing2380|24.150.138.36|d24-150-138-36.home.cgocable.net
December 4, 2013, 4:06:56 pm|wats6590|173.33.159.4|CPE0026f30cd008-CM0026f30cd005.cpe.net.cable.rogers.com
December 4, 2013, 5:32:28 pm|wolf9797|10.49.141.84|jamies-mbp-4.wlu.ca
December 4, 2013, 5:55:25 pm|benn1120|184.175.46.144|184-175-46-144.dsl.teksavvy.com
December 4, 2013, 6:04:07 pm|peti3340|173.33.45.15|CPEbcc81009af77-CMbcc81009af74.cpe.net.cable.rogers.com
December 4, 2013, 6:12:25 pm|baro8580|99.237.185.185|CPE705681c82f99-CM602ad092eb04.cpe.net.cable.rogers.com
December 4, 2013, 6:58:24 pm|lask4840|65.94.203.51|65.94.203.51
December 4, 2013, 7:54:05 pm|iann1460|173.33.158.88|CPE0026f30cc620-CM0026f30cc61d.cpe.net.cable.rogers.com
December 4, 2013, 8:26:13 pm|coul9150|10.49.182.27|owens-pc.wlu.ca
December 4, 2013, 9:20:12 pm|riba4050|10.13.18.181|matt-pc.wlu.ca
December 4, 2013, 9:27:33 pm|maid5810|69.17.173.158|lp2k9-2-158.zeropingevents.com
December 4, 2013, 9:34:05 pm|doug2110|99.225.151.157|CPE602ad07bb261-CM602ad07bb25e.cpe.net.cable.rogers.com
December 5, 2013, 7:44:57 am|stal0510|99.255.49.196|CPEc03f0ed959be-CM0011ae8fb310.cpe.net.cable.rogers.com
December 5, 2013, 9:10:23 am|pale2400|216.58.1.76|216-58-1-76.cpe.distributel.net
December 5, 2013, 9:26:58 am|pale2400|216.58.1.76|216-58-1-76.cpe.distributel.net
December 5, 2013, 10:09:14 am|leva7680|65.94.203.225|65.94.203.225
December 5, 2013, 10:44:57 am|Duff0010|24.114.77.34|24.114.77.34
December 5, 2013, 11:03:01 am|gaul8920|99.236.68.54|CPE68b6fcf6cc93-CM68b6fcf6cc90.cpe.net.cable.rogers.com
December 5, 2013, 11:14:51 am|gaul8920|205.189.26.88|205.189.26.88
December 5, 2013, 11:16:00 am|jbruyea|205.189.26.119|205.189.26.119
December 5, 2013, 11:22:21 am|chle3790|10.49.45.97|dhcp-10-49-45-97.wlu.ca
December 5, 2013, 11:24:44 am|fitz0190|99.236.220.233|CPE68b6fc437723-CM68b6fc437720.cpe.net.cable.rogers.com
December 5, 2013, 12:30:17 pm|afar1590|74.112.44.132|74-112-44-132.net.activo.ca
December 5, 2013, 1:59:50 pm|alxt0850|205.189.25.81|wlu-25-81.wlu.ca
December 5, 2013, 2:07:31 pm|alxt0850|205.189.25.81|wlu-25-81.wlu.ca
December 5, 2013, 2:31:56 pm|jhunt|205.189.26.119|205.189.26.119
December 5, 2013, 3:26:21 pm|abra0480|99.236.138.6|CPE78cd8ec114d8-CM78cd8ec114d5.cpe.net.cable.rogers.com
December 5, 2013, 3:50:07 pm|webs6640|10.13.16.197|dhcp-10-13-16-197.wlu.ca
December 5, 2013, 4:24:29 pm|kend2090|10.49.50.210|dhcp-10-49-50-210.wlu.ca
December 5, 2013, 5:00:35 pm|bour0390|64.56.241.80|dsl-64-56-241-80.tor.primus.ca
December 5, 2013, 6:19:19 pm|gwyn4040|173.33.168.254|CPE68b6fccd5aa3-CM68b6fccd5aa0.cpe.net.cable.rogers.com
December 5, 2013, 6:30:11 pm|gwyn4040|173.33.168.254|CPE68b6fccd5aa3-CM68b6fccd5aa0.cpe.net.cable.rogers.com
December 5, 2013, 7:35:08 pm|teja1830|10.13.19.144|rapunzel.wlu.ca
December 5, 2013, 7:42:10 pm|shaw7950|173.35.12.139|CPE5cd99867926d-CM0013f7ade0ba.cpe.net.cable.rogers.com
December 5, 2013, 8:16:53 pm|gaul8920|174.117.70.97|CPE94445291b4dd-CM0026f39ac865.cpe.net.cable.rogers.com
December 5, 2013, 11:06:24 pm|thom5950|192.0.240.217|192-0-240-217.cpe.teksavvy.com
December 6, 2013, 12:49:05 am|sinc3110|10.13.24.224|dhcp-10-13-24-224.wlu.ca
December 6, 2013, 1:17:37 am|ewar3310|10.49.187.168|dhcp-10-49-187-168.wlu.ca
December 6, 2013, 1:31:18 am|wadd8380|204.101.13.180|204.101.13.180
December 6, 2013, 6:26:15 am|adje4680|10.13.24.199|kwasis-mbp.wlu.ca
December 6, 2013, 7:41:13 am|mali1180|70.27.24.175|bas1-kitchener09-1176180911.dsl.bell.ca
